layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
5,english,punjabi,0.11575594507692688,0.11178131361355552,0.12071529844131994,0.95,0.002301116170619774
5,english,urdu,0.1424042703809325,0.13730551049711434,0.14775854608966474,0.95,0.0025714478450403412
5,english,tamil,0.12259772109729634,0.1186261735581838,0.12760829695419051,0.95,0.0023014984035331343
5,english,telugu,0.0931673981806824,0.08953664909998672,0.0967371914946568,0.95,0.001906362538714053
5,english,malayalam,0.10172968171980468,0.09854209202601448,0.10582145774884709,0.95,0.0018791960747424545
5,english,kannada,0.09742277605120102,0.09438644547475121,0.1016373881884275,0.95,0.0020143001074449853
5,hindi,marathi,0.017561975902186285,0.01567597270898606,0.02005211492291038,0.95,0.0010593474204630292
5,hindi,bengali,0.025612528887392665,0.024261956289634432,0.028027173112145375,0.95,0.0009687611337344967
5,hindi,gujarati,0.027911798168683912,0.026535747310081483,0.030224583874359848,0.95,0.0009215281278833449
5,hindi,punjabi,0.05451074272686223,0.05290682135813629,0.05696318605267932,0.95,0.0010721325503468483
5,hindi,urdu,0.02798603657212731,0.026580586230540833,0.030000043889624396,0.95,0.0008942177411833821
5,hindi,tamil,0.035954828562723654,0.034590462420558264,0.03830366969401907,0.95,0.0009864909681234148
5,hindi,telugu,0.03296065687567696,0.031603646407626806,0.034871740290599,0.95,0.0008828376846822438
5,hindi,malayalam,0.04574034771893857,0.04397793329051223,0.048733844642130125,0.95,0.0012422812758389812
5,hindi,kannada,0.036826612519532495,0.03541654677486697,0.038942731968445714,0.95,0.0009066249096961882
5,marathi,bengali,0.030188428304686935,0.028695451863758468,0.03214377907385386,0.95,0.000886031600394478
5,marathi,gujarati,0.038104841690701094,0.037039667852249485,0.04002049127822099,0.95,0.0008411799061391485
5,marathi,punjabi,0.0650236377867972,0.06302883591511776,0.06823240417411917,0.95,0.0013867034320468148
5,marathi,urdu,0.030511092254654395,0.028889466667941437,0.03312891370956535,0.95,0.001073273343796841
5,marathi,tamil,0.044468275890220975,0.04252519488970224,0.047184379501269656,0.95,0.0011602176457658681
5,marathi,telugu,0.044846752860205404,0.04296059334675713,0.04758947370649974,0.95,0.0011653248305750472
5,marathi,malayalam,0.05654890582966394,0.053887007676277944,0.059863827827908805,0.95,0.001525339923846905
5,marathi,kannada,0.04462932521727675,0.0431492277333767,0.04679091566088807,0.95,0.000978281148031437
5,bengali,gujarati,0.018807756500464973,0.018149920473200902,0.0201885489128207,0.95,0.0005218059936974776
