layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
4,english,tamil,0.12749256481600613,0.12457771960375437,0.13124471116832082,0.95,0.0018432397121780216
4,english,telugu,0.13181349065827416,0.1287492241954206,0.13615281389590325,0.95,0.0020013942838840687
4,english,malayalam,0.09721155706324675,0.09490480764740103,0.100753158186349,0.95,0.001520517813083183
4,english,kannada,0.14480893214547574,0.14146117033379785,0.14913147962689602,0.95,0.001913810664918438
4,hindi,marathi,0.018004835068597687,0.016498606580032493,0.020896324062565415,0.95,0.0011509748542092254
4,hindi,bengali,0.030311100548770026,0.028998021155035355,0.032676802880444555,0.95,0.0009563196674074142
4,hindi,gujarati,0.05005266242257125,0.04806947184242099,0.05306873721256281,0.95,0.0013548857955461052
4,hindi,punjabi,0.04202692846711254,0.040349277056324934,0.04505973400323519,0.95,0.0012001323006916166
4,hindi,urdu,0.06926421022861486,0.06674747446800279,0.07241806638431585,0.95,0.0014731410251324656
4,hindi,tamil,0.05153836352980129,0.04967850516023406,0.05404219724699502,0.95,0.001143070552450282
4,hindi,telugu,0.07400188765305678,0.07099120098703814,0.07796510145516282,0.95,0.0017980520389743906
4,hindi,malayalam,0.058685439033634094,0.0560966508755277,0.062283744018949094,0.95,0.001535451307991198
4,hindi,kannada,0.07210342777770137,0.06949655835492634,0.07588767810907408,0.95,0.0016677127078209674
4,marathi,bengali,0.032075386567782437,0.030726061481817123,0.03459052959651558,0.95,0.0010374122411888908
4,marathi,gujarati,0.052445070362946836,0.05070910371822424,0.05516365167449239,0.95,0.0011914633579421182
4,marathi,punjabi,0.04533732215603381,0.043460478180922954,0.048116888029928376,0.95,0.001264642513982765
4,marathi,urdu,0.0845582013088309,0.08178302178428709,0.08780678324145716,0.95,0.0016992195367486155
4,marathi,tamil,0.040953764096984306,0.039589082248872774,0.04299271350304465,0.95,0.0009284466414101562
4,marathi,telugu,0.05885203974985118,0.05718137242901728,0.061340451647954236,0.95,0.001130850450352035
4,marathi,malayalam,0.05476823326624612,0.052353935006425587,0.05744706077749729,0.95,0.0013376426652084697
4,marathi,kannada,0.0516423915991023,0.04968480584429287,0.054237290597179556,0.95,0.0012298670323748566
4,bengali,gujarati,0.04183577200742686,0.03988268430912698,0.04444801650740021,0.95,0.0011746401470914727
4,bengali,punjabi,0.04398137276312707,0.04232413628293038,0.046316503638358875,0.95,0.0010649879284985527
4,bengali,urdu,0.09126475061154983,0.08815711287807707,0.09520342888546258,0.95,0.0017695294661889537
4,bengali,tamil,0.03936831804050023,0.03802278674777701,0.04158986303041568,0.95,0.0009357026715421689
4,bengali,telugu,0.05337927025847691,0.05135264039561788,0.05675046105699783,0.95,0.0014017344167971486
4,bengali,malayalam,0.034537926704668084,0.03283955971816962,0.037216467022129815,0.95,0.0011015640960107976
4,bengali,kannada,0.06646483771469104,0.06459743878646451,0.06976742324531263,0.95,0.0012670603098802553
4,gujarati,punjabi,0.04583230562207727,0.04349640769338768,0.048683704219431224,0.95,0.0012923263838372217
4,gujarati,urdu,0.12453268337638461,0.1211472335086195,0.12839480411324922,0.95,0.0019192748666572613
4,gujarati,tamil,0.06614428897727928,0.0644145257401328,0.06893999677128429,0.95,0.0012482280765877263
4,gujarati,telugu,0.06261658303646163,0.06018746923548481,0.06572863672063839,0.95,0.0014091935959182889
4,gujarati,malayalam,0.05048970914857633,0.048903546163208515,0.05270395251172428,0.95,0.0009971929360021706
4,gujarati,kannada,0.05341766834668236,0.051292607775375185,0.05646135942925343,0.95,0.001359147655680882
4,punjabi,urdu,0.0938614400494612,0.09112109953109727,0.09720569757198318,0.95,0.0015924120335739473
4,punjabi,tamil,0.05306083984140745,0.05156778398294471,0.05547897141359875,0.95,0.0010166797222674543
4,punjabi,telugu,0.07948491969595138,0.07729240670650953,0.08307307350268554,0.95,0.0015331896640115473
4,punjabi,malayalam,0.06224736758881418,0.05905446001791384,0.06578231840034016,0.95,0.001762859152086339
4,punjabi,kannada,0.0711053990226653,0.06829167528713473,0.07451253064716723,0.95,0.0016595711066610056
4,urdu,tamil,0.10221190928479662,0.09914124990735267,0.10569472625388215,0.95,0.0017593678341858488
4,urdu,telugu,0.14219436144033107,0.13816282592645077,0.14685021746414004,0.95,0.002302585248852713
4,urdu,malayalam,0.12555782747379216,0.12237010390284436,0.1289878618948939,0.95,0.0018495509244638168
4,urdu,kannada,0.1338457817843857,0.1300500911266888,0.13747868071587716,0.95,0.00198378072432494
4,tamil,telugu,0.058155916476807686,0.056294249653020094,0.06110155532705354,0.95,0.0012143529714388752
4,tamil,malayalam,0.04758473469496042,0.04575811633318526,0.05023495635462824,0.95,0.0011902881209722685
