layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
7,tamil,kannada,0.015164575576054712,0.014356966080174003,0.017181725470980614,0.95,0.0007953407785312471
7,telugu,malayalam,0.01157720005411953,0.010905868310329182,0.01303501821071316,0.95,0.0005710062394513162
7,telugu,kannada,0.0106998364563391,0.010042639983242072,0.012375732479661134,0.95,0.0006051268684832676
7,malayalam,kannada,0.00965221049879449,0.00894869653009231,0.011476146575537803,0.95,0.0006430607514913859
8,english,hindi,0.30843881339926227,0.29934756758847775,0.31735062896802413,0.95,0.004622475831301955
8,english,marathi,0.3790478009085455,0.3716752474755114,0.3882750700518827,0.95,0.0045189963842196985
8,english,bengali,0.3933357865120818,0.3847489618507062,0.4027149838116473,0.95,0.004501052880142841
8,english,gujarati,0.4219604137582792,0.41286917492103187,0.43069583826931795,0.95,0.0047467886366717475
8,english,punjabi,0.4000830649686644,0.39195529384840516,0.4093345086175251,0.95,0.004688377906086282
8,english,urdu,0.3421570660069869,0.33434600447893564,0.35248490787016135,0.95,0.004130914697988191
8,english,tamil,0.45499612863914957,0.446462552635456,0.46450768573283424,0.95,0.004851956980587083
8,english,telugu,0.4718591335513782,0.4625439840209425,0.4812732464334173,0.95,0.004982073870416822
8,english,malayalam,0.49522992133602434,0.48535926965758297,0.5056759965203548,0.95,0.005379030624544599
8,english,kannada,0.4904113386390588,0.4815297920575894,0.49970335123367293,0.95,0.0053001484146579
8,hindi,marathi,0.01465204228173033,0.01310932425934141,0.017443836293088495,0.95,0.0011785287343169541
8,hindi,bengali,0.016927467135923763,0.015362701672577932,0.019832588852024404,0.95,0.0012387210645953082
8,hindi,gujarati,0.029620332165402406,0.027178107503862466,0.03337369360143217,0.95,0.0016430689835424085
8,hindi,punjabi,0.025977705602864127,0.024245941779584987,0.02963139586844533,0.95,0.0013480762341946486
8,hindi,urdu,0.008933566577595154,0.008203799644864977,0.010942326483224862,0.95,0.0006560220379711779
8,hindi,tamil,0.050397816435625346,0.04681302595343976,0.054629464479858864,0.95,0.002036840277592858
8,hindi,telugu,0.059062134535009636,0.05510476913007699,0.06353970246301555,0.95,0.0021502021895088708
8,hindi,malayalam,0.07418603157695482,0.0706698049019409,0.07881089562694285,0.95,0.0021450192563741465
8,hindi,kannada,0.0663203972421756,0.06297904998514814,0.07065012816402072,0.95,0.0019248516237317028
8,marathi,bengali,0.005990978840419955,0.005592133007194749,0.008119280407249333,0.95,0.0006008382905717251
8,marathi,gujarati,0.010817927562684394,0.010001206437427053,0.012638057913691122,0.95,0.0006599010925528253
8,marathi,punjabi,0.01634773403877738,0.015518054381088135,0.018652049852095606,0.95,0.0008186493419315912
8,marathi,urdu,0.008153606591958235,0.00732626586261527,0.010390254767199864,0.95,0.0008091350469794722
8,marathi,tamil,0.01935130359302941,0.017920020343559828,0.021968766195127994,0.95,0.0009625153043677785
8,marathi,telugu,0.025814246978028404,0.024345723456842182,0.028719965810226566,0.95,0.0010250191854614243
8,marathi,malayalam,0.03607374309270515,0.03460417055938772,0.03853851996018267,0.95,0.0010405900229873825
8,marathi,kannada,0.03014140123382435,0.028995089591642514,0.03271633348033651,0.95,0.0009855354579930355
8,bengali,gujarati,0.00653477204745342,0.006198469854700151,0.008346622164110433,0.95,0.0005360985015840351
8,bengali,punjabi,0.009621751824270764,0.009207625767251317,0.01135948357158173,0.95,0.0005536503635087171
8,bengali,urdu,0.014566976242924856,0.013386903559488978,0.016707242600230574,0.95,0.0008740011069985688
8,bengali,tamil,0.017656889321813373,0.015921498490826056,0.02099075008679973,0.95,0.0012190116526560925
8,bengali,telugu,0.023018033722157848,0.021474593665249918,0.026135636280058525,0.95,0.0011805873754342031
8,bengali,malayalam,0.03195464778405874,0.030579103885066527,0.03420720183897207,0.95,0.0009413479433253981
8,bengali,kannada,0.025201548558160616,0.023662162978577855,0.027811541973411114,0.95,0.000939349275543064
8,gujarati,punjabi,0.008436176824974476,0.007876216690438025,0.010361662841230818,0.95,0.0006178775936502058
8,gujarati,urdu,0.019027016806911545,0.017350389117197506,0.02150147348244949,0.95,0.001044682905794454
8,gujarati,tamil,0.01000784185922845,0.008837949175542379,0.012329514573649444,0.95,0.0009270410035290006
8,gujarati,telugu,0.01260557275819679,0.011446100582243261,0.01520747810935013,0.95,0.000996986278690038
8,gujarati,malayalam,0.016860617656821293,0.016156389801653053,0.019112807176181388,0.95,0.0007152197776906031
8,gujarati,kannada,0.012677519325497525,0.011847243665991297,0.014780318207433918,0.95,0.0007706239259043121
8,punjabi,urdu,0.017201633283254962,0.016288638595267146,0.019426199065275335,0.95,0.0008642835330069009
8,punjabi,tamil,0.018437097991716573,0.01685302650871362,0.021563644936332088,0.95,0.0012061116835360751
8,punjabi,telugu,0.023967983761537567,0.022087027914448335,0.026703950945431865,0.95,0.0012524662570733685
8,punjabi,malayalam,0.029777799436325775,0.028161592834417,0.03239489352849171,0.95,0.001128838489138929
8,punjabi,kannada,0.02506528732584154,0.02365439386458461,0.027536980463282974,0.95,0.0009786594528829408
8,urdu,tamil,0.0317841224801042,0.029887177967503346,0.03500023924900976,0.95,0.0013425130985380515
8,urdu,telugu,0.03981259306859751,0.03730073361947534,0.043094634256597306,0.95,0.0015059840580812858
8,urdu,malayalam,0.05120941208796112,0.04927385901548442,0.05425892438434724,0.95,0.0013975949552579921
8,urdu,kannada,0.045972072099385766,0.04386159674909772,0.0496182149580908,0.95,0.0013972426247901913
8,tamil,telugu,0.007091010366743031,0.006726363613919561,0.008667933365686302,0.95,0.0005371987542890403
8,tamil,malayalam,0.0089952762678244,0.008342056469976752,0.010532326936010535,0.95,0.0006261503725314519
8,tamil,kannada,0.006815265294856229,0.006334669501385463,0.008293110518288859,0.95,0.000536861445520696
8,telugu,malayalam,0.006032493589958858,0.005493568096588831,0.008015518732278817,0.95,0.0006628175261861982
8,telugu,kannada,0.003576928244337677,0.003300417970100048,0.004956595663015518,0.95,0.00040777784546965887
8,malayalam,kannada,0.004707334258742671,0.004455790351035127,0.005966093794538256,0.95,0.0003793456729836958
9,english,hindi,0.3451105411453788,0.3381897280301133,0.35427956248207393,0.95,0.004353115325075187
9,english,marathi,0.413574197551041,0.4038843258210625,0.4234975406449906,0.95,0.00488085698674794
9,english,bengali,0.4216147867477711,0.4134390872662319,0.4306416995142274,0.95,0.004811309064562661
9,english,gujarati,0.4431113493603135,0.43401443795060524,0.4520740331423368,0.95,0.004766124679142552
9,english,punjabi,0.424855482956537,0.4151428402042334,0.43376360504578904,0.95,0.004363489079546376
9,english,urdu,0.36623530586554703,0.35934059043678906,0.3753867751216676,0.95,0.004200482009893368
9,english,tamil,0.4896622326564238,0.48261344784183036,0.4984394336640109,0.95,0.004274994066705482
9,english,telugu,0.49234003701647816,0.4849782269289843,0.5019498359629098,0.95,0.00458967946998754
9,english,malayalam,0.5052383377133509,0.4970808247685922,0.5156931542304929,0.95,0.004799837381342539
9,english,kannada,0.4992174527136437,0.49041605913251846,0.5100961761426545,0.95,0.004981766804504422
9,hindi,marathi,0.013133981270340166,0.011371567696106668,0.015811094327955792,0.95,0.0011025392389553891
9,hindi,bengali,0.015828343835013147,0.014439458346545406,0.01844783804437411,0.95,0.0010495039057844208
9,hindi,gujarati,0.02501834508605117,0.022640922601474767,0.0281498030578393,0.95,0.0014570298761381838
9,hindi,punjabi,0.022333230052063252,0.02112743337767212,0.02426872501652006,0.95,0.0008751478055114013
9,hindi,urdu,0.005355828445093969,0.004913375015902618,0.006554389957128362,0.95,0.0004523323970306888
9,hindi,tamil,0.04638694135547123,0.04350917196097285,0.04992998599957218,0.95,0.0016015965041830304
9,hindi,telugu,0.05151749693931248,0.04874344489791901,0.055186346979718776,0.95,0.0016754916308947597
9,hindi,malayalam,0.06421552023951667,0.06078164840116452,0.06759227768562814,0.95,0.001831963801833707
9,hindi,kannada,0.060566797987487944,0.0577991708862762,0.06381196055913392,0.95,0.0016420599885049571
9,marathi,bengali,0.0050688129778407994,0.004802495375319758,0.006367094181679139,0.95,0.00040687372266150717
9,marathi,gujarati,0.009687774781849266,0.00876950317286459,0.0115907532680473,0.95,0.0007178685559324938
9,marathi,punjabi,0.010928403956511623,0.010363862413824539,0.012648358770546214,0.95,0.00062236629029926
9,marathi,urdu,0.008633389008872281,0.007657335377215035,0.010496821802158923,0.95,0.0007336854021010113
9,marathi,tamil,0.018308556129967114,0.016856300284395324,0.02043812948185506,0.95,0.0008997405877060665
9,marathi,telugu,0.021498068605896224,0.020216391353978177,0.023447119142494935,0.95,0.0008203730235659004
9,marathi,malayalam,0.030326981775310617,0.028850894912445923,0.03232595433297157,0.95,0.0009422125435832943
9,marathi,kannada,0.028165606648735013,0.027001055264064294,0.030214153681898812,0.95,0.0008940195761894519
9,bengali,gujarati,0.004885780553425921,0.004500302363879765,0.006063216027967316,0.95,0.0004192610122495141
9,bengali,punjabi,0.00671953418562539,0.00594817783280987,0.008378000519821363,0.95,0.000596608288286627
9,bengali,urdu,0.01307479446941509,0.011814629507341703,0.014991820505169102,0.95,0.0008410474436378164
9,bengali,tamil,0.01444416421227892,0.013229145727141033,0.016534118295631887,0.95,0.0008670287885288375
9,bengali,telugu,0.01748639788274174,0.0162494942250251,0.01967208715831345,0.95,0.0009182830536045351
9,bengali,malayalam,0.02273609323239514,0.020976636117310987,0.02477649777512136,0.95,0.000969739870166148
